Date,open_price,high_price,low_price,close_price,volume,price_change,moving_avg_50,moving_avg_200,rsi_14,ema_12,ema_26,macd,macd_signal,bollinger_middle,bollinger_std,bollinger_upper,bollinger_lower,high_low,high_close,low_close,tr,atr
2019-01-16,99.01415449180928,99.95481716027153,98.73195282059595,99.12702941894531,29853900,0.11399877897798011,,,,96.88060239899221,96.10531530223724,0.7752870967549654,0.40048967552202336,,,,,1.2228643396755814,1.1758178316582502,0.047046508017331234,1.2228643396755814,
2019-01-17,98.76959049376892,100.3028682197314,98.54383343925562,99.82313537597656,28393000,1.0666692824590693,,,,97.33329978006672,96.38070938177349,0.9525903982932391,0.5109098200762665,,,,,1.7590347804757727,1.1758388007860816,0.5831959796896911,1.7590347804757727,
2019-01-18,101.08360570400113,101.49749955915503,99.62558292853085,101.31877136230469,37427600,0.23264470698857284,,,,97.94644925425717,96.74649175070172,1.1999575035554528,0.6487193567721038,,,,,1.8719166306241846,1.6743641831784686,0.19755244744571598,1.8719166306241846,
2019-01-22,100.4157495883715,100.74498011889754,98.6378975468435,99.40924072265625,32371300,-1.002341634495755,,,61.121973722941945,98.17149409554933,96.94373241529095,1.2277616802583822,0.7645278214693595,,,,,2.10708257205404,0.5737912434071433,2.680873815461183,2.680873815461183,2.359041791003994
2019-01-23,99.82312526171273,100.68853319690176,99.0894023496838,100.37811279296875,25874300,0.5559709033362469,,,62.98189503187017,98.51097389515233,97.19813096178561,1.3128429333667242,0.8741908438488326,,,,,1.599130847217964,1.2792924742455085,0.31983837297245543,1.599130847217964,2.284461120320383
2019-01-24,100.51921729535442,100.65090950000453,99.08940596388634,99.89837646484375,23164800,-0.617633968126178,,,74.0175185777943,98.72442044433564,97.39814914719733,1.3262712971383053,0.9646069345067272,,,,,1.5615035361181953,0.27279670703578063,1.2887068290824146,1.5615035361181953,2.1326115990741306
2019-01-25,100.87665236748825,101.47867584036247,99.89836242989617,100.81080627441406,31225600,-0.06527386816357815,,,67.75073111706774,99.04540287973232,97.65093856402821,1.3944643157041128,1.0505784107462044,,,,,1.580313410466303,1.5802993755187202,1.4034947582786117e-05,1.580313410466303,1.9021509052906183
2019-01-28,99.95483102260442,100.16177798663661,98.44977197967155,98.8448486328125,29476700,-1.1104839840516614,,,59.031176781617006,99.0145483802062,97.73937634690112,1.2751720333050685,1.0954971352579772,,,,,1.712006006965055,0.6490282877774547,2.3610342947425096,2.3610342947425096,1.9169311043504251
2019-01-29,98.65669832812546,98.74136170037298,96.10750335150561,96.83181762695312,31490500,-1.8497281300686792,,,50.38626586389136,98.67874364893649,97.67214977505313,1.0065938738833609,1.0777164829830541,,,,,2.6338583488673635,0.10348693243952312,2.7373452813068866,2.7373452813068866,1.9606057667483279
2019-01-30,98.41214193316105,100.06770324707031,98.13934886768241,100.06770324707031,49471900,1.6822734282459513,,,55.25142138986352,98.89242974095707,97.84959818038774,1.0428315605693257,1.0707394985003085,97.94227485656738,2.371083707900123,102.68444227236762,93.20010744076714,1.9283543793878977,3.2358856201171875,1.3075312407292898,3.2358856201171875,2.051986434809559
2019-01-31,97.6407759826512,98.97651508701934,97.05756261552385,98.23339080810547,55636400,0.6069337523081116,,,51.941932550427005,98.79103913590298,97.87802726392239,0.9130118719805864,1.0391939731963642,98.09795303344727,2.276337608777612,102.65062825100249,93.54527781589205,1.918952471495487,1.0911881600509759,3.010140631546463,3.010140631546463,2.140007660663321
2019-02-01,97.62198297831351,97.92299478336884,96.27683490457214,96.68132019042969,35535700,-0.963576808404711,,,49.95497512955373,98.46646699044554,97.78938229551552,0.6770846949300164,0.9667721175430947,98.35099067687989,1.7354251298936918,101.82184093666727,94.8801404170925,1.646159878796695,0.3103960247366331,1.956555903533328,1.956555903533328,2.1480695088392716
2019-02-04,96.76598532634104,99.52212763184161,96.67191330449832,99.46568298339844,31315100,2.789924215572994,,,57.55221397062558,98.62019252782291,97.91355271684019,0.7066398109827219,0.9147456562310202,98.53018760681152,1.6499671151590223,101.83012183712957,95.23025337649348,2.850214327343295,2.8408074414119255,0.009406885931369402,2.850214327343295,2.2434799892160533
2019-02-05,99.76668456385265,100.90488557989966,99.67261972834298,100.85785675048828,27325400,1.0937240135881832,,,54.81481481481482,98.96444856207913,98.13164931192523,0.8327992501538972,0.8983563750155956,98.77287826538085,1.615453382988514,102.00378503135788,95.54197149940383,1.2322658515566758,1.439202596501218,0.20693674494454228,1.439202596501218,2.1332868582235767
2019-02-06,100.6509237158397,100.6509237158397,99.26814819502492,99.73847961425781,20609800,-0.9065431969188072,,,51.36731745499883,99.08353026241431,98.25067377876469,0.8328564836496213,0.8852563967424008,98.92479515075684,1.5518864271188628,102.02856800499457,95.8210222965191,1.382775520814775,0.2069330346485856,1.5897085554633605,1.5897085554633605,2.159490016494132
2019-02-07,98.94831963196425,99.32457900074046,98.10172169884292,99.02356719970703,29760700,0.0760473427165409,,,48.21351801653299,99.07430517584396,98.30792514327894,0.7663800325650243,0.8614811239069255,98.97182884216309,1.5392307053263479,102.05029025281578,95.8933674315104,1.222857301897534,0.41390061351735596,1.63675791541489,1.63675791541489,2.1507559547040693
2019-02-08,98.19577893888629,99.50329952121363,98.07349537116976,99.39982604980469,21461100,1.2261699269861215,,,45.486727188162135,99.12438531029946,98.38880669191047,0.7355786183889848,0.8363006228033374,99.06918716430664,1.4991423110502176,102.06747178640708,96.0709025422062,1.4298041500438785,0.47973232150660294,0.9500718285372756,1.4298041500438785,2.119176491805476
2019-02-11,99.89837984266113,100.25583627595812,98.74136869458707,99.00475311279297,18914100,-0.8945357585134137,,,48.97569306921128,99.10598035683691,98.43443235271658,0.671548004120325,0.803350099066735,99.18441772460938,1.392221632024697,101.96886098865878,96.39997446055997,1.5144675813710506,0.8560102261534297,0.6584573552176209,1.5144675813710506,2.0358617607990377
2019-02-12,99.84194252110234,100.78260525989297,99.22110884537786,100.54743957519531,25056600,0.7066139102250149,,,50.41668606720748,99.32774331350743,98.59095140623353,0.7367919072738971,0.7900384607081675,99.41205787658691,1.2024988048298426,101.8170554862466,97.00706026692723,1.5614964145151191,1.7778521471000062,0.21635573258488705,1.7778521471000062,2.0486275679334693
2019-02-13,101.12124280346862,101.38462721784958,100.37811839050116,100.47218322753906,18394900,-0.6418627361918579,,,51.44072731730864,99.50381099258921,98.73030191151541,0.7735090810737972,0.7867325847812935,99.4967170715332,1.2151201626851746,101.92695739690355,97.06647674616285,1.0065088273484264,0.8371876426542713,0.16932118469415514,1.0065088273484264,2.0089850887356286
2019-02-14,100.00185946696915,100.92371216406113,99.39043439140377,100.55685424804688,21784700,0.5549844613249818,,,49.33471748977872,99.66581764727499,98.86560208459181,0.800215562683178,0.7894291803616704,99.56820831298828,1.2341377792649562,102.03648387151819,97.09993275445837,1.5332777726573568,0.4515289365220667,1.08174883613529,1.5332777726573568,2.005625400320704
2019-02-15,101.50693501121485,101.8737929609506,100.98956755559355,101.79853820800781,26606900,0.287274161869576,,,58.04304794258723,99.99392850277235,99.08285661225226,0.9110718905200912,0.8137577223933545,99.66697845458984,1.3308702716981078,102.32871899798606,97.00523791119362,0.8842254053570429,1.3169387129037204,0.4327133075466776,1.3169387129037204,1.9310471444750763
2019-02-19,101.39403086869709,102.21240998172743,101.38462223244983,101.75148010253906,18038500,0.35253479004584043,,,65.00282918603202,100.26432105658262,99.28053242634758,0.9837886302350398,0.8477639039616915,99.68861389160156,1.3622825927819662,102.4131790771655,96.96404870603763,0.8277877492776042,0.41387177371962025,0.413915975557984,0.8277877492776042,1.794650177901556
2019-02-20,101.89318746399692,101.96876359530594,100.41004012190625,101.22246551513672,21607700,-0.658259855789867,,,54.217874713038945,100.41172789636016,99.42437932181343,0.9873485745467292,0.8756808380786991,99.77927513122559,1.402455095771063,102.58418532276771,96.97436493968347,1.558723473399695,0.21728349276688164,1.3414399806328134,1.558723473399695,1.6748528817074495
2019-02-21,100.98629588769225,103.42357207649196,100.95795664017962,103.3574447631836,29063200,2.34799073938539,,,68.31382570861706,100.8649151066407,99.71571750265566,1.14919760398503,0.9303841912599653,99.92824172973633,1.6119879201248097,103.15221756998595,96.7042658894867,2.4656154363123477,2.201106561355246,0.2645088749571016,2.4656154363123477,1.6359582249050126
2019-02-22,103.9620498906475,105.04842626070558,103.7447702922335,104.8311538696289,27763200,0.8359819567770808,,,79.29231078041715,101.47510568556196,100.09463871502406,1.3804669705378956,1.0204007471155514,100.17488059997558,1.9492594667981167,104.07339953357182,96.27636166637934,1.3036559684720856,1.6909814975219888,0.38732552904990314,1.6909814975219888,1.6169886244756313
2019-02-25,105.57744068001742,105.974204557254,105.10510067168723,105.41683959960938,23750600,-0.15211685315880133,,,75.40506492372911,102.0815262877231,100.48887581758594,1.5926504701371584,1.1348506917198729,100.40518226623536,2.273480897676874,104.95214406158911,95.8582204708816,0.8691038855667728,1.1430506876250917,0.2739468020583189,1.1430506876250917,1.4950483644957597
2019-02-26,105.10510236876469,106.97556479584513,105.02007741807739,106.14424896240234,21536700,0.9886737848289929,,,73.92514367558115,102.70656054536606,100.9077923468316,1.7987681985344608,1.2676341930827906,100.77015228271485,2.5756325302505685,105.92141734321598,95.61888722221371,1.9554873777677386,1.5587251962357556,0.39676218153198306,1.9554873777677386,1.5319258488719396
2019-02-27,105.51130984053297,106.14424370077947,104.74611415162514,105.96475219726562,21487100,0.4297571107950154,,,80.79905680742598,103.20782079950445,101.28238196538227,1.9254388341221755,1.3991951212906675,101.22679901123047,2.649196893251075,106.52519279773261,95.92840522472832,1.3981295491543335,5.261622874286331e-06,1.3981348107772078,1.3981348107772078,1.5182420099657858
2019-02-28,105.84194546088814,106.63547318184376,105.54909697444064,105.8324966430664,29083900,-0.00892729038623568,,,85.74151856800043,103.61161708312936,101.61942749706257,1.992189586066786,1.5177940142458912,101.51503868103028,2.8242739630184195,107.16358660706712,95.86649075499344,1.08637620740312,0.6707209845781392,0.4156552228249808,1.08637620740312,1.4789290308220882
2019-03-01,106.64493312097035,106.76773893611451,105.4924222759635,106.30484771728516,23501200,-0.3188950414544547,,,85.88392394814949,104.02596025761486,101.96649566152351,2.0594645960913454,1.626128130614982,101.91861152648926,2.9061602625020377,107.73093205149334,96.10629100148518,1.275316660151006,0.9352422930481055,0.3400743671029005,1.275316660151006,1.4678942101154544
2019-03-04,106.76774111126231,106.98502070422992,104.67055735559426,106.04978942871094,26608000,-0.6724425140766047,,,87.1522086365959,104.33731859162964,102.26896186650036,2.068356725129277,1.714573849517841,102.38703498840331,2.76936798302982,107.92577095446296,96.84829902234367,2.3144633486356696,0.6801729869447684,1.6342903616909012,2.3144633486356696,1.52503676492007
2019-03-05,106.0403441642507,106.17259880532959,105.07677360677059,105.52076721191406,19538300,-0.48998044700028404,,,79.36662966540285,104.51938761013494,102.50983633653101,2.0095512736039325,1.7735693343350594,102.68978919982911,2.764163139217688,108.21811547826448,97.16146292139373,1.0958251985589982,0.12280937661864755,0.9730158219403506,1.0958251985589982,1.476320554309998
2019-03-06,105.6813649996887,106.4276631408719,105.26570345084308,105.56800079345703,17687000,-0.10726981642600779,,,80.18982118045668,104.68071271526142,102.73636703704405,1.944345678217374,1.8077246031115224,102.92529640197753,2.8002839327605145,108.52586426749856,97.3247285364565,1.161959690028823,0.9068959289578373,0.2550637610709856,1.161959690028823,1.4874241873585976
2019-03-07,105.23736254315226,105.37906599687508,103.792003171321,104.28323364257812,25339000,-0.906644634107868,,,69.32824586979956,104.61956208869475,102.85094974856509,1.768612340129664,1.7999021505151507,103.15253410339355,2.7110462617097606,108.57462662681307,97.73044157997403,1.587062825554085,0.18893479658194678,1.7759976221360319,1.7759976221360319,1.5047613194642173
2019-03-08,103.1212821352506,104.58553195107717,102.78119672609435,104.39659881591797,22818400,1.236715306734364,,,65.26222944101283,104.58526004672909,102.9654422720727,1.6198177746563829,1.7638852753433971,103.4211856842041,2.541254566974946,108.503694818154,98.3386765502542,1.8043352249828217,0.30229830849904715,1.5020369164837746,1.8043352249828217,1.539575356041296
2019-03-11,104.85004171352885,106.70161383462825,104.84060010186273,106.5882568359375,26491600,1.6578106160012755,,,72.6950735445735,104.893413398915,103.23379890643307,1.6596144924819356,1.743031118771105,103.78060722351074,2.449241023383457,108.67908927027766,98.88212517674383,1.8610137327655139,2.3050150187102787,0.44400128594476485,2.3050150187102787,1.6450915895722014
2019-03-12,106.57877930674972,107.68405299026884,106.4181854636405,107.33452606201172,26132700,0.7090968391435999,,,78.1059234622995,105.26896919323758,103.53755647351296,1.7314127197246165,1.7407074389618074,104.19709587097168,2.2979298575752614,108.7929555861222,99.60123615582116,1.265867526628341,1.0957961543313388,0.1700713722970022,1.265867526628341,1.6241733076599618
2019-03-13,107.81635164687518,108.63822603850386,107.48571500909519,108.16588592529297,35513800,0.32419412554656096,,,75.12341427013375,105.71464869047688,103.88039569216335,1.8342529983135307,1.7594165508321522,104.57801818847656,2.292532708311651,109.16308360509987,99.99295277185325,1.1525110294086716,1.3036999764921404,0.15118894708346886,1.3036999764921404,1.5411793462442327
2019-03-14,108.20364770493006,108.82713275504103,108.00526577047037,108.2508773803711,30763400,0.04364887547028503,101.03218109130859,,70.90059592087961,106.10483771969137,104.20413507647504,1.9007026432163343,1.7876737693089888,104.96695289611816,2.2179296644886968,109.40281222509554,100.53109356714077,0.8218669845706614,0.661246829748066,0.1606201548225954,0.8218669845706614,1.4790997381762807
2019-03-15,108.95939683493822,110.76373924506186,108.25088677580136,109.49787139892578,54681100,0.4941974530230691,101.31974197387696,,73.07693303272133,106.62684290111206,104.59626369295287,2.030579208159182,1.8362548570790276,105.41400375366212,2.1830470128326067,109.78009777932733,101.0479097279969,2.512852469260494,2.5128618646907626,9.39543026845513e-06,2.5128618646907626,1.5769433936809716
2019-03-18,109.74348644604025,111.1038281082731,109.63012944574568,111.0660400390625,31207600,1.2051317448097798,101.70865142822265,,75.41462169340727,107.30979630695059,105.0755063852573,2.234289921693289,1.91586187000188,105.87737884521485,2.3522417582377466,110.58186236169034,101.17289532873936,1.4736986625274255,1.6059567093473248,0.13225804681989928,1.6059567093473248,1.5519769173652276
2019-03-19,111.55725585448415,111.8878996147634,110.51810931351932,111.1416015625,37588700,-0.3725927899538294,102.01384857177734,,77.02171007673155,107.89930480780434,105.52484676875676,2.374458039047582,2.0075811038110203,106.3468849182129,2.4214835146800624,111.18985194757302,101.50391788885277,1.3697903012440804,0.8218595757008984,0.547930725543182,1.3697903012440804,1.549952309541433
2019-03-20,110.89598539251988,112.18075077801713,110.25360269977124,111.01879119873047,28113300,0.11073963207587537,102.31414352416992,,77.09773038201143,108.37922579102374,105.93180561542148,2.447420175602261,2.0955489181692686,106.83670120239258,2.318991387558557,111.47468397750968,102.19871842727547,1.9271480782458923,1.0391492155171278,0.8879988627287645,1.9271480782458923,1.6100074431730593
2019-03-21,110.65981887800085,114.13624169995389,110.61258199325013,113.5694351196289,29854400,2.6293339995756027,102.65152938842773,,81.18409865894988,109.17771953388606,106.49755594906648,2.6801635848195815,2.2124718514993313,107.34730072021485,2.6176218951596697,112.58254451053419,102.1120569298955,3.5236597067037536,3.1174505012234164,0.40620920548033723,3.5236597067037536,1.7706033750696843
2019-03-22,112.88926952574172,112.97428727339415,110.56535739452741,110.5748062133789,33624500,-2.0502066512486907,102.90136764526368,,65.72554280820556,109.39265594611574,106.7995744871637,2.5930814589520423,2.2885937729898735,107.63448333740234,2.642001463770712,112.91848626494377,102.35048040986092,2.4089298788667435,0.5951478462347524,3.004077725101496,3.004077725101496,1.8198615448172433
2019-03-25,110.11190815467609,111.48169859926092,109.88518695283817,111.15106201171875,27067100,0.9437252286854806,103.17533569335937,,69.50262845496742,109.66317995620851,107.12190689639,2.541273059818508,2.3391296303556004,107.92119445800782,2.6991965612408464,113.31958758048951,102.52280133552613,1.596511646422755,0.906892385882017,0.6896192605407379,1.596511646422755,1.8556248625217973
2019-03-26,112.05795190067764,112.14296964700269,110.38586414958259,111.3872299194336,26097700,-0.5985492058952996,103.46907745361328,,69.8966479718273,109.92841841208929,107.43785674994879,2.490561662140493,2.369416036712579,108.18334350585937,2.7711768686340257,113.72569724312743,102.64098976859131,1.757105497420099,0.9919076352839369,0.7651978621361621,1.757105497420099,1.8981352773354598
2019-03-27,111.35889832299613,111.67064451579438,109.12945249559789,110.310302734375,22733400,-0.941636101301647,103.75539077758789,,70.90438357498354,109.98716984628709,107.65063052657295,2.3365393197141344,2.36284069331289,108.40062103271484,2.75839981453269,113.91742066178021,102.88382140364946,2.5411920201964904,0.28341459636078525,2.257777423835705,2.5411920201964904,1.952792020054064
2019-03-28,110.94322223184933,111.0754768561273,109.70568652276783,110.46143341064453,18334800,-0.4342661151466818,103.98903945922852,,70.98040706101692,110.06013347157285,107.85883814761529,2.2012953239575666,2.3305316194418255,108.63206787109375,2.725580123626756,114.08322811834726,103.18090762384024,1.369790333359461,0.7651741217522954,0.6046162116071656,1.369790333359461,1.921753099223824
2019-03-29,111.53837130047324,111.77454130891901,110.48977588638711,111.41556549072266,25399800,-0.11010184954177013,104.23481018066406,,68.2630654990928,110.26866147451898,108.1222994322899,2.1463620422290717,2.2936977039992748,108.88760375976562,2.735467695429958,114.35853915062555,103.4166683689057,1.2847654225319047,1.313107898274481,0.028342475742576312,1.313107898274481,1.850902590621267
2019-04-01,112.36967896515084,112.52083121908744,111.56670243628707,112.43580627441406,22789100,0.058848000521324696,104.48706359863282,,68.90761768004421,110.60206836681053,108.44181845763244,2.1602499091780913,2.267008145035038,109.20690460205078,2.7593894928504503,114.72568358775169,103.68812561634988,0.9541287828003675,1.1052657283647846,0.15113694556441715,1.1052657283647846,1.8394310336024415
2019-04-02,112.4735996447392,112.87037072637554,111.96347157463804,112.5964126586914,18142300,0.10919274775603326,104.71261642456055,,67.28074341495233,110.90889056556144,108.7495661762294,2.159324389332042,2.2454713938944386,109.56068687438965,2.715145582744667,114.99097803987898,104.13039570890031,0.9068991517375053,0.43456445196147797,0.4723346997760274,0.9068991517375053,1.8110881175485392
2019-04-03,113.22935182940513,113.76781917179834,112.55862985606177,113.33326721191406,22860700,0.09177424477841419,104.9910969543457,,68.86401723521779,111.28187158807722,109.0890995862801,2.192772001797124,2.234931515474976,109.9489501953125,2.6689653752282942,115.2868809457691,104.61101944485591,1.209189315736566,1.1714065131069304,0.037782802629635626,1.209189315736566,1.8387539983461036
2019-04-04,113.4560803096422,113.57889333722271,111.83122935953311,112.75701904296875,20112800,-0.6161514347803914,105.2386750793457,,62.730670633835004,111.50881735036823,109.36079732381259,2.148020026555642,2.217549217691109,110.37263946533203,2.3790621986497476,115.13076386263153,105.61451506803253,1.747663977689598,0.2456261253086467,1.5020378523809512,1.747663977689598,1.784097006417449
2019-04-05,112.78535800304871,113.57889304500007,112.76646757203578,113.25769805908203,15826200,0.41879554615639886,105.50586151123046,,59.339806860603716,111.7778759209396,109.64945663753625,2.128419283403346,2.199723230833557,110.81569442749023,2.0029366494422716,114.82156772637477,106.80982112860569,0.8124254729642928,0.821874002031322,0.009448529067029199,0.821874002031322,1.7280910987520204
2019-04-08,113.18209937650242,113.3804812956418,112.07682559529621,113.29546356201172,15116200,0.10016087891442035,105.75555465698243,,59.208401858178526,112.01135094264299,109.91953122453444,2.091819718108553,2.1781425282885563,111.15105476379395,1.8100893330475794,114.77123342988911,107.5308760976988,1.3036557003455869,0.1227832365597692,1.1808724637858177,1.3036557003455869,1.7233671986878423
2019-04-09,112.067383572719,112.92704581511403,112.02015389806178,112.68142700195312,17612000,0.5479234097008121,106.03228622436524,,56.82173187627756,112.11443956715225,110.12411609693582,1.990323470216424,2.14057871667413,111.41839981079102,1.599320988343494,114.617041787478,108.21975783410403,0.9068919170522491,0.36841774689769125,1.2753096639499404,1.2753096639499404,1.6768073119524172
2019-04-10,113.13490203547292,113.69225989033178,112.92707123964828,113.5411148071289,16477200,0.35905168462392006,106.36647216796875,,49.8650817651027,112.3339280656102,110.37722711250568,1.9567009531045159,2.1038031639602073,111.68716125488281,1.470430351525826,114.62802195793446,108.74630055183115,0.7651886506834984,1.0108328883786584,0.24564423769515997,1.0108328883786584,1.4973196820720531
2019-04-11,113.87172176789933,114.16457024535748,113.28601760564702,113.67333984375,14209100,-0.17421526702975965,106.63858489990234,,70.29707126771798,112.53999141609324,110.62138361111637,1.9186078049768724,2.0667640921635404,111.95828437805176,1.2926481696071803,114.54358071726612,109.37298803883739,0.8785526397104633,0.6234554382285751,0.2550972014818882,0.8785526397104633,1.3454964616869793
2019-04-12,113.96619234472254,114.28738728611536,113.71113192105035,114.25904083251953,19745100,0.2569608423094333,106.95909790039063,,70.33378090355943,112.80446055708191,110.89083970159068,1.9136208554912315,2.0361354448290787,112.19634284973145,1.2535057792477313,114.70335440822691,109.68933129123599,0.5762553650650091,0.6140474423653615,0.03779207730035239,0.6140474423653615,1.2753204471114512
2019-04-15,114.24960787201775,114.85420252911716,113.90007365790156,114.35352325439453,15792600,0.09095469499833136,107.31254196166992,,69.77339813290965,113.04277789513,111.14733477957616,1.8954431155538458,2.0079969789740324,112.36071701049805,1.3116828000991687,114.98408261069639,109.73735141029971,0.9541288712156017,0.5951616965976285,0.35896717461797323,0.9541288712156017,1.21796497381113
2019-04-16,114.91086337198027,114.9203121891093,113.45605544954661,114.0889892578125,14071800,-0.715227516398745,107.6050080871582,,78.24838134174108,113.20373348938884,111.36523511129737,1.8384983780914723,1.9740972587975205,112.50808639526367,1.3329044536257166,115.1738953025151,109.84227748801224,1.4642567395626855,0.566788934714765,0.8974678048479205,1.4642567395626855,1.1410410251944296
2019-04-17,114.53301970783274,115.10927517762983,113.87174648380537,115.03369903564453,19300900,0.4371484564791884,107.88852493286133,,80.55549890482814,113.48526665035125,111.63697317976752,1.8482934705837266,1.948936501154762,112.70883178710938,1.3975692459503717,115.50397027901012,109.91369329520863,1.2375286938244585,1.0202859198173257,0.21724277400713277,1.2375286938244585,1.1315937652276438
2019-04-18,115.4304585184045,116.68687751715254,114.58969384391747,116.54518127441406,27991000,0.9657093719607999,108.22465896606445,,81.90355891170432,113.95602274636092,112.00054414974134,1.955478596619571,1.950244920247724,112.85761909484863,1.6326436775850952,116.12290645001882,109.59233173967844,2.0971836732350653,1.6531784815080073,0.444005191727058,2.0971836732350653,1.1875991777248285
2019-04-22,115.83667005839962,117.14032592975076,115.78943317307387,116.91360473632812,15648700,0.9297009982983488,108.58245971679688,,80.3068514880934,114.41103536020202,112.3644745635626,2.046560796639426,1.9695080955260644,113.1745590209961,1.7752056770024118,116.72497037500092,109.62414766699128,1.3508927566768847,0.5951446553366964,0.7557481013401883,1.3508927566768847,1.205143965461407
2019-04-23,117.23479633335744,118.632926021159,116.979735883319,118.50067138671875,24025500,1.0797775856255118,108.96447662353516,,83.49403378474882,115.04021013351229,112.81900766157416,2.2212024719381276,2.0198469708084774,113.54203948974609,2.070441646314369,117.68292278237483,109.40115619711734,1.6531901378399994,1.719321284830869,0.06613114699086964,1.719321284830869,1.2631741178252187
2019-04-24,118.8313088473777,118.88798734617292,117.63156110240676,118.0944595336914,31257000,-0.6200801125843636,109.34627075195313,,78.0623014127853,115.51009465661677,113.20978187432358,2.30031278229319,2.07594013310542,113.87740097045898,2.239358708981715,118.3561183884224,109.39868355249556,1.2564262437661569,0.3873159594541704,0.8691102843119864,1.2564262437661569,1.2665481841130466
2019-04-25,122.86507145096789,124.10259987368453,121.70311915367995,122.00540924072266,38033900,-0.6996799009621711,109.77543014526367,,89.12855559350112,116.50937382340229,113.86130982739019,2.648063996012098,2.190364905686756,114.46215629577637,2.731698661120803,119.92555361801797,108.99875897353476,2.3994807200045756,6.008140339993119,3.6086596199885435,6.008140339993119,1.5708679242775838
2019-04-26,122.52498390997219,123.2996283708048,121.88260847728621,122.70447540283203,23654900,0.1464937901903533,110.22007598876954,,89.30804073127341,117.46246637408379,114.51635912927478,2.9461072448090135,2.3415133735112077,115.07430839538574,3.1306364808219365,121.33558135702961,108.81303543374187,1.4170198935185851,1.2942191300821406,0.12280076343644453,1.4170198935185851,1.6133783450981025
2019-04-29,122.71391644711541,122.97842567284572,122.19435402029126,122.59111785888672,16324200,-0.1000689993311486,110.66076126098633,,88.43741679359259,118.2514896794381,115.11448940554233,3.137000273895765,2.5006107535881195,115.63308601379394,3.42658482010025,122.48625565399445,108.77991637359344,0.7840716525544593,0.2739502700136853,0.510121382540774,0.7840716525544593,1.5762651988273078
2019-04-30,122.62890835169401,123.46967297413381,122.23214448191406,123.37521362304688,24166500,0.6085883674447284,111.09229476928711,,93.60541661170579,119.03975490153175,115.72639490313526,3.3133599983964928,2.663160602549794,116.18005638122558,3.7474384064081234,123.67493319404183,108.68517956840934,1.2375284922197523,0.8785551152470958,0.3589733769726564,1.2375284922197523,1.573566543703723
2019-05-01,123.30909841060574,123.42245541552752,120.63565186535789,120.80569458007812,26821700,-2.0301858198586107,111.47337905883789,,75.99724787925616,119.31143792900042,116.10263932364954,3.2087986053508786,2.772288203110011,116.59052047729492,3.783669956954325,124.15786039120357,109.02318056338626,2.786803550169637,0.04724179248064786,2.739561757688989,2.786803550169637,1.700421590974507
