Date,open_price,high_price,low_price,close_price,volume,price_change,moving_avg_50,moving_avg_200,rsi_14,ema_12,ema_26,macd,macd_signal,bollinger_middle,bollinger_std,bollinger_upper,bollinger_lower,high_low,high_close,low_close,tr,atr,sentiment_score,news_count_last_24h,average_sentiment_last_24h,news_volatility_impact
2019-01-16 00:00:00,143.28357328322525,144.09308444780908,142.87427238047454,143.01980590820312,1382100,-0.18408765846503844,,,,143.58413790605192,143.31058835585432,0.2735495501976004,0.20624009039978763,,,,,1.2188120673345395,1.0823575190981387,0.1364545482364008,1.2188120673345395,,,,,
2019-01-17 00:00:00,142.25575380708628,143.39270840554073,142.08294836634707,143.03797912597656,2176500,0.5498725344713037,,,,143.50011347834803,143.29039507956708,0.2097183987809501,0.20693575207602016,,,,,1.3097600391936624,0.3729024973376056,0.9368575418560567,1.3097600391936624,,,,,
2019-01-18 00:00:00,144.40232041697578,146.84904886184017,143.7201476778726,146.2487335205078,2494800,1.2786588873366656,,,,143.92297810021876,143.50953126037749,0.41344683984127073,0.2482379696290703,,,,,3.128901183967571,3.8110697358636116,0.6821685518960408,3.8110697358636116,,,,,
2019-01-22 00:00:00,146.99458789521572,147.14921205642284,145.24822728301478,146.29421997070312,1699100,-0.47645830675877965,,,57.91987268400228,144.28778454183174,143.71580449817938,0.5719800436523599,0.3129863844337282,,,,,1.9009847734080552,0.9004785359150276,1.0005062374930276,1.9009847734080552,2.8488795490872554,,,,
2019-01-23 00:00:00,146.04864352664916,146.52160663701508,143.21989998930994,144.55694580078125,1569500,-1.021370476197351,,,53.47522434173545,144.32919396628552,143.77811126133508,0.5510827049504314,0.3606056485370689,,,,,3.3017066477051458,0.2273866663119577,3.074319981393188,3.3017066477051458,2.783260342007231,,,,
2019-01-24 00:00:00,143.35633128410817,143.6292031622091,142.28303893126855,143.13803100585938,2528000,-0.15227808656469866,,,61.791891487744394,144.14593812621996,143.73069790907763,0.4152402171423262,0.37153256225812037,,,,,1.346164230940559,0.9277426385721412,2.2739068695127003,2.2739068695127003,2.6032975500458315,,,,
2019-01-25 00:00:00,144.33868389444748,145.6302628451364,144.2932029279695,144.47511291503906,1242700,0.09452006690829066,,,55.91854852332807,144.1965804014229,143.78583976137108,0.410740640051813,0.3793741778168589,,,,,1.337059917166897,2.492231839277025,1.155171922110128,2.492231839277025,2.435031697293801,,,,
2019-01-28 00:00:00,143.51096472827362,144.06579916073449,142.6923629198486,143.90208435058594,1422500,0.27253640378828914,,,54.48860621619208,144.15127331667875,143.7944504716833,0.35682284499546313,0.3748639112525798,,,,,1.3734362408858942,0.40931375430457706,1.7827499951904713,1.7827499951904713,2.3746111236454306,,,,
2019-01-29 00:00:00,145.13908749443092,147.34932064222068,144.9389823684367,146.63986206054688,1558300,1.0340250803723263,,,57.48421787915124,144.5341331234277,144.005221700488,0.5289114229397001,0.40567341359000386,,,,,2.410338273783964,3.447236291634738,1.036898017850774,3.447236291634738,2.402546990727186,,,,
2019-01-30 00:00:00,147.15831521482647,148.94106629827786,146.58529948133702,148.18612670898438,1113500,0.6984392914919346,,,60.182650920263725,145.09597829043642,144.31491836778403,0.7810599226523891,0.48075071540248093,144.17267150878905,2.1518636698380553,148.47639884846515,139.86894416911295,2.355766816940843,2.3012042377309854,0.05456257920985763,2.355766816940843,2.3629159718857693,,,,
2019-01-31 00:00:00,146.6035168670282,148.64094519574073,145.19370378925203,148.2680206298828,1645900,1.1353777852166769,,,53.11833698314832,145.5839848041974,144.60774075756913,0.9762440466282669,0.5798493816476381,144.4369010925293,2.316315914862093,149.06953292225347,139.80426926280512,3.4472414064887005,0.45481848675635206,2.9924229197323484,3.4472414064887005,2.3733112765822364,,,,
2019-02-01 00:00:00,149.08660244442834,150.8966254833647,148.67730151937872,150.769287109375,1324300,1.128662560791725,,,64.07911849218995,146.38172362037858,145.06415159844366,1.3175720219349216,0.7273939097050948,145.04949111938475,2.2883616584222497,149.62621443622925,140.47276780254026,2.219323963985971,2.6286048534818747,0.40928088949590347,2.6286048534818747,2.3999453306284124,,,,
2019-02-04 00:00:00,150.51460111007202,150.70561559873687,148.45899209091638,148.7136688232422,2106500,-1.196516665856759,,,63.85249002176299,146.74048442081914,145.334486207688,1.4059982131311415,0.8631147703903042,145.3619255065918,2.342845589695258,150.04761668598232,140.67623432720129,2.2466235078204875,0.06367151063813026,2.3102950184586177,2.3102950184586177,2.401890965735132,,,,
2019-02-05 00:00:00,150.31457258191668,150.9785644313505,148.98661664074518,150.06900024414062,2358600,-0.16337227559372153,,,68.94538913385556,147.25256377825323,145.68519095112893,1.5673728271243021,1.0039663817371038,145.74849548339844,2.4528272499528114,150.65414998330408,140.8428409834928,1.991947790605309,2.2648956081083043,0.27294781750299535,2.2648956081083043,2.4675187116141637,,,,
2019-02-06 00:00:00,149.12298262193815,149.7323887040615,148.29527623086406,148.6409149169922,1124800,-0.32326855087663914,,,64.0198599935911,147.46615626113615,145.9041334671188,1.562022794017338,1.1155776641931507,145.9881675720215,2.491186769496464,150.97054111101443,141.00579403302856,1.4371124731974305,0.33661154007913296,1.7737240132765635,1.7737240132765635,2.507155279181451,,,,
2019-02-07 00:00:00,147.1219264256508,147.56761762882513,145.01173200920144,146.1577911376953,1361000,-0.6553307935664635,,,56.929250206732014,147.2648693190683,145.92292292419856,1.3419463948697512,1.1608514103284708,146.08958358764647,2.452523225735133,150.99463003911674,141.1845371361762,2.5558856196236945,1.0732972881670548,3.6291829077907494,3.6291829077907494,2.6728283412241,,,,
2019-02-08 00:00:00,145.59386934826495,146.99459135138378,144.69339628129092,146.63986206054688,1557900,0.7184318384861956,,,50.9885361735671,147.16871435621886,145.976029526891,1.1926848293278454,1.1672180941283459,146.06093139648436,2.4420339639238366,150.94499932433203,141.1768634686367,2.3011950700928594,0.8368002136884627,1.4643948564043967,2.3011950700928594,2.5649801508119032,,,,
2019-02-11 00:00:00,146.4943516455848,147.00370518161387,146.10324585143496,146.7581329345703,1128400,0.18006242972676606,,,51.16819323698227,147.10554798365754,146.03396311264504,1.0715848710125044,1.1480914495051777,146.11277694702147,2.4454468537401115,151.0036706545017,141.22188323954126,0.9004593301789043,0.3638431210669921,0.5366162091119122,0.9004593301789043,2.493514047724107,,,,
2019-02-12 00:00:00,149.2866853289691,152.39739132594707,149.06838505802966,152.3791961669922,1772000,2.0715248859658257,,,66.47497671632351,147.91687847340134,146.50398037593,1.4128980974713272,1.2010527790984078,146.5452751159668,2.7479143261646937,152.04110376829618,141.04944646363742,3.329006267917407,5.639258391376757,2.3102521234593496,5.639258391376757,2.6604820294149363,,,,
2019-02-13 00:00:00,151.9789861047968,153.25238353503926,151.706114235542,152.24276733398438,1599300,0.17356427750194495,,,70.27121232916735,148.58239983656796,146.92907570615628,1.6533241304116757,1.2915070493610614,147.00687713623046,2.8944273855934126,152.7957319074173,141.21802236504362,1.5462692994972542,0.8731873680470699,0.6730819314501844,1.5462692994972542,2.608507917270976,,,,
2019-02-14 00:00:00,151.57878129500278,152.44287789164966,150.92389433693376,151.44235229492188,1104100,-0.09000534172087776,,,65.89196229128541,149.02239252246855,147.2633924905093,1.7590000319592605,1.3850056458807012,147.4280044555664,2.8965153877971974,153.22103523116078,141.634973679972,1.518983554715902,0.2001105576652833,1.3188729970506188,1.518983554715902,2.538990182659467,,,,
2019-02-15 00:00:00,155.1170097433838,155.2716478081463,152.59752792247215,153.29788208007812,2573600,-1.1727454431432887,,,70.24682354349251,149.68016014671616,147.71039171936624,1.9697684273499192,1.5019582021745448,147.94099960327148,2.985280441239521,153.91156048575053,141.97043872079243,2.674119885674145,3.829295513224423,1.1551756275502783,3.829295513224423,2.685172005376178,,,,
2019-02-19 00:00:00,152.80672070298422,153.51617936736926,152.4065104043378,152.67938232421875,2221200,-0.08333297002884077,,,64.32261360938867,150.141578943255,148.07846509750345,2.063113845751559,1.6141893308899475,148.26253204345704,3.1359287305405505,154.53438950453815,141.99067458237593,1.109668963031453,0.2182972872911364,0.8913716757403165,1.109668963031453,2.518202910475943,,,,
2019-02-20 00:00:00,152.43380326110739,155.54450998245179,152.43380326110739,154.8987274169922,2574800,1.6170456310550596,,,65.42634180142132,150.87344793921457,148.58366971376188,2.289778225452693,1.7493071098024968,148.6927574157715,3.428287053155839,155.54933152208318,141.8361833094598,3.1107067213443997,2.8651276582330354,0.24557906311136435,3.1107067213443997,2.5721271893619115,,,,
2019-02-21 00:00:00,155.5171853807819,156.71781603275386,155.11697516345794,155.89920043945312,1736500,0.24564170045635494,,,66.82691110672965,151.64664063155897,149.1255608786279,2.5210797529310582,1.9036616384282095,149.25987014770507,3.6397327590037936,156.53933566571266,141.9804046296975,1.6008408692959222,1.8190886157616717,0.21824774646574951,1.8190886157616717,2.455830561452838,,,,
2019-02-22 00:00:00,156.66325043440028,158.02759592997057,156.03564928582352,157.80929565429688,1075700,0.7315341771084194,,,65.93890777436917,152.59474140428787,149.7688004916404,2.825940912647468,2.0881174932720614,149.99343338012696,3.8151974376532776,157.62382825543352,142.3630385048204,1.991946644147049,2.1283954905174483,0.13644884637039922,2.1283954905174483,2.4201013212410936,,,,
2019-02-25 00:00:00,158.16401014452424,159.18271691143684,157.70922835517558,158.82798767089844,1526800,0.4198031687281319,,,74.02745033218207,153.55370236838178,150.43985139380766,3.1138509745741203,2.293264189532473,150.71107711791993,4.064325776614181,158.8397286711483,142.58242556469156,1.473488556261259,1.3734212571399667,0.10006729912129231,1.473488556261259,2.360329431084139,,,,
2019-02-26 00:00:00,158.07309387798983,159.07361965498959,157.76384550286002,158.1822509765625,1739200,0.06905482514115914,,,69.9462059030956,154.26578676964036,151.0133624740117,3.252424295628657,2.48509621075171,151.42508544921876,4.05953092135775,159.54414729193425,143.30602360650326,1.3097741521295632,0.24563198409114761,1.0641421680384155,1.3097741521295632,2.2921064699428007,,,,
2019-02-27 00:00:00,157.71837673350677,159.28282777190122,157.01802251428194,158.71890258789062,1451800,0.6343749378516738,,,75.91222490837144,154.95088151090962,151.58414322318794,3.366738287721688,2.6614246261457057,152.02903747558594,4.206024997407793,160.44108747040153,143.61698748077035,2.2648052576192867,1.1005767953387249,1.1642284622805619,2.2648052576192867,2.3271837016815664,,,,
2019-02-28 00:00:00,159.000822684082,159.1099658830829,157.4454765829585,157.57281494140625,1698300,-0.8981134302135417,,,81.51691712693216,155.35425588483218,152.02774853564856,3.326507349183629,2.7944411707532906,152.49837188720704,4.277740973737164,161.05385383468138,143.9428899397327,1.6644893001244156,0.3910632951922821,1.2734260049321335,1.6644893001244156,2.186848443991114,,,,
2019-03-01 00:00:00,160.41070630176694,160.747240537823,152.67941236410414,153.1523895263672,3033500,-4.524833125380858,,,64.76916699136768,155.01550721429913,152.1110552757018,2.904451938597333,2.8164433243220994,152.74259033203126,4.161359236858394,161.06530880574803,144.41987185831448,8.067828173718851,3.1744255964167394,4.893402577302112,8.067828173718851,2.598750808535828,,,,
2019-03-04 00:00:00,153.12508138645396,153.6344349274521,151.05127689590836,153.44342041015625,1738100,0.20789476212513866,,,65.04308009457226,154.77364770596944,152.2097489893651,2.563898716604342,2.765934402778548,152.8762969970703,4.1375112721098715,161.15131954129006,144.60127445285056,2.5831580315437463,0.48204540108491756,2.101112630458829,2.5831580315437463,2.7189435729190308,,,,
2019-03-05 00:00:00,153.12506702967164,154.5712701005924,153.12506702967164,153.20692443847656,1205900,0.05345787622679697,,,52.45822298836823,154.5326133571244,152.28361383744743,2.248999519676971,2.6625474261582327,153.10095977783203,4.019906812877503,161.14077340358705,145.06114615207701,1.4462030709207454,1.1278496904361361,0.31835338048460926,1.4462030709207454,2.419439621457887,,,,
2019-03-06 00:00:00,153.5707524108139,154.3347826905471,152.99773664043525,153.83453369140625,986800,0.17176531107089893,,,54.59328887902581,154.42521648547546,152.39849678959254,2.0267196958829174,2.5353818801031696,153.28923645019532,3.958134561060505,161.20550557231633,145.3729673280743,1.3370460501118373,1.1278582520705243,0.20918779804131304,1.3370460501118373,2.404495103644643,,,,
2019-03-07 00:00:00,154.84480557409762,154.84480557409762,152.52250535484083,153.11679077148438,1450100,-1.1159656251990584,,,54.855016679497055,154.2239202217845,152.45170375121415,1.7722164705703563,2.382748798196607,153.5130302429199,3.805058448050964,161.12314713902185,145.90291334681797,2.322300219256789,1.0102718826913701,1.3120283365654188,2.322300219256789,2.4618748653975637,,,,
2019-03-08 00:00:00,154.28710917363296,154.99111944474018,153.3819531107808,154.93626403808594,1558400,0.42074471932870944,,,54.7604248040597,154.3335115781386,152.6357452539454,1.6977663241931964,2.245752303395925,153.95195388793945,3.396313007753909,160.74457990344726,147.15932787243165,1.6091663339593651,1.8743286732558033,0.2651623392964382,1.8743286732558033,2.3222343768283764,,,,
2019-03-11 00:00:00,154.9545034178097,156.62766268222595,154.8996480240609,156.60023498535156,1188800,1.062074048344645,,,60.73980822263628,154.68223825617136,152.9294111599755,1.7528270961958583,2.1471672619559117,154.4499725341797,2.97135582489632,160.39268418397234,148.50726088438705,1.7280146581650513,1.6913986441400084,0.03661601402504289,1.7280146581650513,2.3664019264807763,,,,
2019-03-12 00:00:00,157.057375259574,158.08137976917357,156.7008012641945,157.5511016845703,1309200,0.31436054765356447,,,57.80782858046341,155.12360186054045,153.27175860624178,1.8518432542986716,2.088102460424464,154.9896209716797,2.432005347381168,159.85363166644203,150.12561027691737,1.38057850497907,1.4811447838220033,0.10056627884293334,1.4811447838220033,2.2500046452291764,,,,
2019-03-13 00:00:00,159.09625896037323,160.46769965903485,158.75797471902857,159.44369506835938,1538500,0.21838106707001725,,,59.91329938597734,155.7882315848203,153.72893908491716,2.059292499903137,2.082340468320199,155.34284591674805,2.5433861737283303,160.42961826420472,150.25607356929137,1.7097249400062822,2.916597974464537,1.2068730344582548,2.916597974464537,2.32839817085081,,,,
2019-03-14 00:00:00,159.31575569103936,159.4894738117612,158.32831633458494,159.27919006347656,1033200,-0.02295167066445441,149.75970825195313,,54.55586780033276,156.32530211999818,154.14006878703267,2.1852333329655096,2.1029190412492613,155.69466705322264,2.5784145182069302,160.8514960896365,150.5378380168088,1.1611574771762605,0.04577874340182575,1.1153787337744347,1.1611574771762605,2.2593097413264394,,,,
2019-03-15 00:00:00,161.17174514744795,161.79347232176013,159.48029566763287,161.3088836669922,3661400,0.0850884374421683,150.1262173461914,,57.235935614111916,157.09200697338187,154.6710921114741,2.420914861907761,2.1665182053809615,156.18799362182617,2.6644445697799504,161.51688276138606,150.85910448226628,2.313176654127261,2.514282258283572,0.20110560415631085,2.514282258283572,2.3336521486137474,,,,
2019-03-18 00:00:00,159.77286759628575,159.9557235958918,158.5659928870524,159.5900115966797,1220400,-0.11444746680525422,150.5476678466797,,53.86407327829922,157.47631537696614,155.03545651778563,2.4408588591805085,2.221386336140871,156.50260009765626,2.676677725995467,161.85595554964718,151.14924464566533,1.3897307088394086,1.3531600711003762,2.742890779939785,2.742890779939785,2.4360176220287633,,,,
2019-03-19 00:00:00,160.3214289885914,160.72370655573454,157.8253967830134,158.703125,1251600,-1.0094121533226645,150.87243072509764,,49.957510038972416,157.66505531897135,155.30713566461634,2.3579196543550154,2.2486929997837,156.8037872314453,2.5602067272562112,161.92420068595774,151.68337377693288,2.8983097727211486,1.13369495905485,1.7646148136662987,2.8983097727211486,2.481267944536039,,,,
2019-03-20 00:00:00,160.32143470595554,161.71115133513723,159.41627875781634,161.49172973632812,1536400,0.7299679125994698,151.25551330566407,,59.69607415271194,158.25377446010316,155.76525374400242,2.488520716100737,2.2966585430471076,157.1334373474121,2.7213839290136,162.5762052054393,151.6906694893849,2.294872577320888,3.008026335137231,0.7131537578163432,3.008026335137231,2.577234875608383,,,,
2019-03-21 00:00:00,159.39799270834803,160.76029562060953,158.81284517945392,160.09286499023438,1146300,0.4359354029995607,151.58042114257813,,70.19081465330115,158.53671146473874,156.0858175400196,2.4508939247191392,2.327505619381514,157.34312057495117,2.7821632004297574,162.9074469758107,151.77879417409164,1.9474504411556097,0.7314341157185993,2.678884556874209,2.678884556874209,2.192310331548051,,,,
2019-03-22 00:00:00,157.34999491290952,157.95341831919671,154.68939616107656,155.30197143554688,1384000,-1.3015720010008218,151.80387115478516,,54.28492827612216,158.03905915255538,156.0277548656142,2.0113042869411686,2.264265352893445,157.21775436401367,2.816332500092579,162.85041936419884,151.5850893638285,3.264022158120156,2.1394466710376605,5.403468829157816,5.403468829157816,2.393761102806199,,,,
2019-03-25 00:00:00,156.31687439004344,157.18545105594401,155.0277162701056,155.4300079345703,1349700,-0.5673517071869076,151.9682131958008,,55.151126875296995,157.63766665748074,155.98347731516654,1.6541893423141971,2.1422501507775955,157.04785537719727,2.81657424383293,162.68100386486313,151.4147068895314,2.1577347858384144,1.8834796203971393,0.27425516544127504,2.1577347858384144,2.44458479672889,,,,
2019-03-26 00:00:00,156.24367515386288,156.6185389798522,155.1465253262754,156.32595825195312,1408100,0.052663314536869746,152.18030792236328,,55.701995164000714,157.43586536432264,156.00884627344703,1.4270190908756035,1.9992039387971974,156.9550407409668,2.8077965691327784,162.57063387923236,151.33944760270126,1.472013653576795,1.1885310452818771,0.2834826082949178,1.472013653576795,2.45422533983353,,,,
2019-03-27 00:00:00,154.93623771803723,155.47566772652615,154.2322275665249,154.9545135498047,1821400,0.011795711601512862,152.40481353759765,,54.08370931023469,157.0541189313199,155.93074755317724,1.1233713781426502,1.824037426666288,156.7668212890625,2.809505285961663,162.38583186098583,151.14781071713918,1.2434401600012563,0.8502905254269706,2.093730685428227,2.093730685428227,2.437898944560061,,,,
2019-03-28 00:00:00,156.30769454254988,158.95000341061967,156.09739689643092,158.81285095214844,1892500,1.6027083099972437,152.7208560180664,,57.89866075703479,157.32469308837045,156.14423669384178,1.180456394528676,1.6953212202387657,156.8288230895996,2.8417267381711167,162.51227656594185,151.14536961325737,2.85260651418875,3.9954898608149847,1.1428833466262347,3.9954898608149847,2.5894104579571455,,,,
2019-03-29 00:00:00,160.32143691611353,161.0071573238796,158.97742380081064,160.85171508789062,2158100,0.33075936816519474,153.07749420166016,,58.53216976330713,157.8673118575274,156.49293879710464,1.374373060422755,1.6311315882755637,157.2137893676758,2.838979818750996,162.8917490051778,151.5358297301738,2.0297335230689555,2.194306371731159,0.16457284866220334,2.194306371731159,2.622717008926153,,,,
2019-04-01 00:00:00,161.6837410711028,162.90889163329666,160.91573749041575,161.44602966308594,1791900,-0.1470224565822686,153.44565521240236,,57.93010418634245,158.4178838276133,156.85983441680696,1.5580494108063476,1.6165151527817208,157.61391983032226,2.843556056787341,163.30103194389693,151.9268077167476,1.9931541428809112,2.057176545406037,0.0640224025251257,2.057176545406037,2.663862134753584,,,,
2019-04-02 00:00:00,162.131738737473,162.90888018079033,161.5465912003209,162.76260375976562,1179700,0.38910643110670273,153.7759326171875,,56.919628370769004,159.08630227871365,157.29707659035947,1.789225688354179,1.6510572598962125,158.09170379638672,2.86679903441509,163.82530186521691,152.35810572755653,1.3622889804694296,1.4628505177043962,0.10056153723496664,1.4628505177043962,2.560023030699288,,,,
2019-04-03 00:00:00,165.62435638571304,168.7146746421756,165.14893353934926,167.07809448242188,2379600,0.8777320730070072,154.19161010742187,,63.86086120779102,160.31580877159183,158.02159643421595,2.294212337375882,1.7796882753921464,158.7538818359375,3.324663200265542,165.4032082364686,152.1045554354064,3.565741102826337,5.95207088240997,2.386329779583633,5.95207088240997,2.902231131073125,,,,
2019-04-04 00:00:00,167.8369061867823,168.26661140360213,166.7854600299672,168.13861083984375,1471400,0.17976061398896875,154.66324340820313,,62.57144574448783,161.51931678209212,158.7710049087069,2.748311873385205,1.9734129949907582,159.50497283935547,3.6636759754472266,166.8323247902499,152.17762088846104,1.4811513736349298,1.188516921180252,0.2926344524546778,1.4811513736349298,2.8284360678839358,,,,
2019-04-05 00:00:00,168.76949307781726,169.5374965392482,168.21177328894123,168.7969207763672,1403400,0.016251573699567794,155.17642120361327,,67.6356702433869,162.63894816582675,159.5136653433484,3.12528282247834,2.2037869604882747,160.19800567626953,4.045069887502644,168.28814545127483,152.10786590126423,1.3257232503069645,1.3988856994044454,0.07316244909748093,1.3988856994044454,2.7324357049885544,,,,
2019-04-08 00:00:00,169.96722667299525,169.98551645687598,168.3672123833586,168.99807739257812,1138500,-0.5701977371682961,155.66688049316406,,70.25181419563056,163.61727573917312,160.2162143840321,3.4010613551410245,2.4432418394188247,160.81789779663086,4.399169783821413,169.61623736427367,152.01955822898805,1.618304073517379,1.1885956805087972,0.4297083930085819,1.618304073517379,2.6410067264739996,,,,
2019-04-09 00:00:00,169.19009024584338,169.19009024584338,167.08721146997124,167.22434997558594,1388200,-1.1618530774474456,156.13332580566407,,61.745978248431605,164.17221023708277,160.735335538962,3.4368746981207607,2.641968411159212,161.30156021118165,4.550264810161824,170.4020898315053,152.201030590858,2.102878775872142,0.19201285326525408,1.910865922606888,2.102878775872142,2.576353329383636,,,,
2019-04-10 00:00:00,167.6723807992294,167.85523681414816,164.40835838231922,165.50550842285156,2443700,-1.292325167716461,156.51063873291017,,60.94681495187972,164.37733303489335,161.08868167850937,3.28865135638398,2.7713050002041655,161.60465087890626,4.621332261939408,170.84731540278506,152.36198635502745,3.446878431828935,0.630886838562219,2.815991593266716,3.446878431828935,2.631210034737545,,,,
2019-04-11 00:00:00,166.10893685574953,166.22779954696827,164.36264581726118,164.435791015625,1916400,-1.00725817153204,156.83563201904298,,71.74586221427845,164.3863265703905,161.3366157034809,3.0497108669096065,2.826986173545254,161.86248092651368,4.6286043447825325,171.11968961607874,152.60527223694862,1.8651537297070888,0.7222911241167083,1.1428626055903806,1.8651537297070888,2.378473241919636,,,,
2019-04-12 00:00:00,165.3043432915718,165.6060619588657,164.70090595698397,164.89291381835938,1914500,-0.24889211318950222,157.1681298828125,,72.18176888734372,164.46426307007803,161.60004519347189,2.8642178766061477,2.8344325141574327,162.04168243408202,4.675188571542726,171.39205957716746,152.69130529099658,0.9051560018817213,1.1702709432406948,0.2651149413589735,1.1702709432406948,2.307940110305513,,,,
2019-04-15 00:00:00,164.70091247558594,164.96605158405544,163.78661852069737,164.70091247558594,1448000,0.0,157.4467623901367,,70.30152251894364,164.50067067092542,161.82973906622107,2.67093160470435,2.801732332266816,162.29722747802734,4.673807894950658,171.64484326792865,152.94961168812603,1.1794330633580614,0.07313776569606034,1.106295297662001,1.1794330633580614,2.287041496718461,,,,
2019-04-16 00:00:00,164.64605790810904,165.19462591322193,163.47576275597916,165.1397705078125,1749700,0.299862994581385,157.7752844238281,,75.85900182465492,164.5989937227542,162.07492658041303,2.5240671423411527,2.7461992942816837,162.61905975341796,4.634743406984364,171.8885465673867,153.34957293944922,1.7188631572427653,0.4937134376359893,1.225149719606776,1.7188631572427653,2.2602652447052134,,,,
2019-04-17 00:00:00,165.15806179375835,166.27350155061262,164.02433225126185,164.49063110351562,1663300,-0.40411632529096936,158.06371704101562,,67.22143183099348,164.58232255056365,162.25386765619842,2.3284548943652226,2.6626504142983913,162.76900482177734,4.644851810018919,172.05870844181518,153.4793012017395,2.2491692993507684,1.1337310428001217,1.1154382565506467,2.2491692993507684,2.1355280617434835,,,,
2019-04-18 00:00:00,164.68262795092545,165.29520324614703,164.27119844828636,164.93862915039062,1547300,0.15545124743908115,158.3896713256836,,63.720214982818995,164.637138950537,162.4527388779904,2.1844000725465946,2.567000345948032,163.01129302978515,4.624248401053277,172.2597898318917,153.7627962276786,1.0240047978606697,0.8045721426314003,0.21943265522926936,1.0240047978606697,2.051935092181306,,,,
2019-04-22 00:00:00,164.43580555379734,165.30438219075302,163.50322163098173,163.5672149658203,1002100,-0.5282247288245586,158.7378598022461,,56.76792540647279,164.4725352605806,162.53529266227412,1.937242598306483,2.4410487964197225,163.42455520629883,4.253478387360243,171.93151198101933,154.91759843157834,1.80116055977129,0.3657530403623923,1.4354075194088978,1.80116055977129,2.0336482360645385,,,,
2019-04-23 00:00:00,163.3386152413683,164.31691650421234,163.247194213255,163.96034240722656,1796500,0.38063697609994024,159.08426940917968,,54.06084096319972,164.3937363600646,162.64085190264097,1.7528844574236189,2.3034159286205016,163.85107192993163,3.8146907233199427,171.48045337657152,156.22169048329175,1.069722290957344,0.7497015383920314,0.3200207525653127,1.069722290957344,2.0055676484397487,,,,
2019-04-24 00:00:00,163.66776446854166,164.12491147008043,162.29632346392538,162.3968963623047,1780200,-0.7764926162239154,159.39704467773439,,30.48748996665941,164.08653020656308,162.62278112187533,1.4637490846877483,2.135482559833951,164.1546188354492,3.4037898167459124,170.96219846894104,157.3470392019574,1.8285880061550586,0.16456906285387163,1.664018943301187,1.8285880061550586,1.7110331572786837,,,,
